Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne
0.023090325,0.07896329,0.06613129,0.060831424,0.000119592056,0.096529536,0.000119592056,0.053854767,0.20846431,0.13591523,0.10442544,0.027159113,0.079192385,0.000119592056,0.06508412
0.021507487,0.07575405,0.074649245,0.057331227,0.00013687696,0.111963876,0.00013687696,0.049991045,0.19515243,0.1361984,0.12420298,0.023782738,0.07218661,0.00013687696,0.05686924
0.025203623,0.096560165,0.069188125,0.06701264,0.00025338706,0.10646623,0.00025338706,0.053583514,0.22659284,0.118235916,0.09917528,0.021295726,0.06255826,0.00025338706,0.053367507
0.02386832,0.07465141,0.06677084,0.06843851,0.00012325155,0.10734898,0.00012325155,0.04706328,0.19067457,0.14614895,0.115584284,0.024302926,0.07942743,0.00012325155,0.05535074
0.021204721,0.09446009,0.063074835,0.060515925,0.00021877879,0.12212578,0.00021877879,0.06158269,0.19095865,0.1257569,0.11614492,0.019542364,0.068401255,0.00021877879,0.05557557
0.033331644,0.08642917,0.069712944,0.07393411,0.00019432715,0.089277044,0.00019432715,0.052367125,0.17825751,0.1316206,0.122389376,0.025678774,0.079844676,0.00019432715,0.05657394
0.030673085,0.07733391,0.06912813,0.06083969,0.0001689046,0.091460146,0.0001689046,0.0513001,0.18915533,0.13892235,0.13389616,0.025890645,0.07898306,0.0001689046,0.051910635
0.020748582,0.085512705,0.07561047,0.062407885,0.0001328572,0.122745655,0.0001328572,0.0484971,0.23077278,0.14130664,0.078821026,0.017020581,0.073874176,0.0001328572,0.0422838
0.021593146,0.090456665,0.07481395,0.07054973,0.00017282063,0.10500434,0.00017282063,0.050897244,0.17823721,0.13370861,0.1075568,0.024255857,0.07162462,0.00017282063,0.07078335
0.02452811,0.089970306,0.070849836,0.0728482,0.00021793318,0.090593785,0.00021793318,0.057409476,0.19116941,0.13596456,0.1102838,0.023835937,0.06615353,0.00021793318,0.06573919
0.024433738,0.0688289,0.06614397,0.066066444,0.00020141128,0.13138929,0.00020141128,0.0459595,0.1935986,0.14430675,0.10748493,0.025179528,0.06695974,0.00020141128,0.05904437
0.018552434,0.10026127,0.06931269,0.076650165,0.00018396262,0.089273766,0.00018396262,0.060827617,0.21059945,0.12319624,0.10634361,0.020712206,0.072686605,0.00018396262,0.051032096
0.024370015,0.07284517,0.06662277,0.07452066,0.00015464908,0.109677725,0.00015464908,0.0540577,0.2231929,0.12074705,0.10056893,0.019075308,0.086687736,0.00015464908,0.04717016
0.017366419,0.113664165,0.07542385,0.067343086,0.00016048037,0.10480466,0.00016048037,0.050517812,0.17432989,0.14017066,0.10510464,0.025441278,0.068374746,0.00016048037,0.056977376
0.024523275,0.07100797,0.063898765,0.057113137,0.00013409485,0.10596599,0.00013409485,0.05313002,0.2650057,0.10315429,0.11844412,0.01818148,0.06509471,0.00013409485,0.054078285
0.021969788,0.09679661,0.09467243,0.079474494,0.0001534545,0.1097141,0.0001534545,0.055578016,0.1609372,0.13757831,0.089299425,0.024739372,0.08324174,0.0001534545,0.045538098
0.027665956,0.07276381,0.054789133,0.06289192,0.00014451868,0.115382925,0.00014451868,0.04528973,0.25817615,0.1226177,0.10667179,0.019461894,0.052922904,0.00014451868,0.06093251
0.02142141,0.069658615,0.073017836,0.067390814,0.000171661,0.09333907,0.000171661,0.051226635,0.20881143,0.16418386,0.09708163,0.022412252,0.07404895,0.000171661,0.05689259
0.02203574,0.094972596,0.067195415,0.07095919,0.00019417067,0.132221,0.00019417067,0.05070468,0.19818634,0.11275573,0.106273256,0.023943676,0.070394225,0.00019417067,0.04977561
0.02233205,0.0722998,0.05894919,0.06203806,0.00017761576,0.09399748,0.00017761576,0.049176194,0.23388962,0.1504639,0.10562495,0.020876179,0.06921294,0.00017761576,0.060606748
0.025028221,0.071019955,0.05795275,0.0583258,0.00015758896,0.10370085,0.00015758896,0.04964681,0.23326264,0.1442406,0.112011,0.018331213,0.067426875,0.00015758896,0.058580533
0.02394773,0.0695164,0.064835034,0.05967187,0.00016808206,0.10746124,0.00016808206,0.05746362,0.21279617,0.1631806,0.09264318,0.019496791,0.0714061,0.00016808206,0.057076998
0.02369532,0.07573434,0.06766663,0.060737558,0.00016890079,0.11929771,0.00016890079,0.049099576,0.23036796,0.13571057,0.09527569,0.021648116,0.069642365,0.00016890079,0.05061755
0.023066042,0.09014976,0.08092695,0.062085275,0.00015162771,0.10016711,0.00015162771,0.05624436,0.2283305,0.123059854,0.10995254,0.018202998,0.056374144,0.00015162771,0.050985605
0.02267721,0.07310636,0.05562276,0.07551974,0.00018727362,0.123537436,0.00018727362,0.050285686,0.1880625,0.13823706,0.10404403,0.023261048,0.08772371,0.00018727362,0.057360597
0.018264413,0.08311326,0.070689276,0.06395681,0.00014428905,0.1000757,0.00014428905,0.05923706,0.21675266,0.14826687,0.09404898,0.01922209,0.07024898,0.00014428905,0.055691008
0.028715407,0.07810565,0.061312675,0.07229463,0.00018746777,0.1220149,0.00018746777,0.048425637,0.197209,0.13316894,0.11843846,0.023359604,0.07020246,0.00018746777,0.046190165
0.022481803,0.08167556,0.07955533,0.06381889,0.00018533487,0.10535523,0.00018533487,0.050568286,0.2114152,0.13768405,0.0946729,0.021170191,0.064606786,0.00018533487,0.06643975
0.02067136,0.08395912,0.068612225,0.07585681,0.00016319861,0.12528591,0.00016319861,0.050441746,0.20346536,0.12845013,0.10164076,0.024380267,0.07319955,0.00016319861,0.04354717
0.022498302,0.0749367,0.072689526,0.062310427,0.00020037997,0.10580528,0.00020037997,0.0521472,0.21311478,0.14102842,0.103347816,0.018665167,0.071560025,0.00020037997,0.061295185
0.023217784,0.0905454,0.06553173,0.06790996,0.00017600773,0.116563804,0.00017600773,0.0520866,0.22519667,0.11653011,0.09701269,0.025212104,0.0664467,0.00017600773,0.053218313
0.020161036,0.080529206,0.073424116,0.06442809,0.000156442,0.106864184,0.000156442,0.056261588,0.19388208,0.12910238,0.11461996,0.024157504,0.07627161,0.000156442,0.059828956
0.025303246,0.08635865,0.061578915,0.06671323,0.00013385294,0.11360511,0.00013385294,0.044617735,0.23417282,0.12998937,0.09125101,0.022736654,0.07120146,0.00013385294,0.05207018
0.023726411,0.07260369,0.07953141,0.06326607,0.00018460925,0.11143483,0.00018460925,0.038898956,0.20255123,0.15339999,0.10688288,0.02008695,0.0674609,0.00018460925,0.059602942
0.021952745,0.08214564,0.08010027,0.07625496,0.00011810249,0.09796428,0.00011810249,0.058226056,0.24465497,0.12533252,0.08171993,0.022909129,0.05869797,0.00011810249,0.049687285
0.024353767,0.08775024,0.07221813,0.08227515,0.00011941052,0.111024976,0.00011941052,0.05534759,0.19755465,0.1398468,0.086706564,0.022376826,0.066143446,0.00011941052,0.05404356
0.025579656,0.091992855,0.068614185,0.069740035,0.00012765061,0.10507807,0.00012765061,0.04858652,0.19635974,0.12195819,0.10686043,0.022587128,0.078195535,0.00012765061,0.0640647
0.023645688,0.080713384,0.07028837,0.068032555,0.00018373571,0.111911245,0.00018373571,0.04864278,0.19586658,0.14367527,0.110657685,0.022570476,0.06488646,0.00018373571,0.05855833
0.024823505,0.08473267,0.07915657,0.07229227,0.00014570978,0.105045795,0.00014570978,0.048599247,0.22316588,0.10631468,0.10910982,0.02261764,0.0713252,0.00014570978,0.052379582
0.026194928,0.09063656,0.079607636,0.07400767,0.00014940041,0.10501133,0.00014940041,0.045595974,0.22453561,0.10181478,0.10122284,0.022071196,0.0766044,0.00014940041,0.052248888
0.019769022,0.08208215,0.058880817,0.057021268,0.00013693594,0.12343949,0.00013693594,0.05220121,0.19597238,0.1546649,0.10100713,0.022818113,0.069049634,0.00013693594,0.062683046
0.027311642,0.08024682,0.07574643,0.081714086,0.00021472435,0.09678675,0.00021472435,0.052080955,0.22533551,0.10690027,0.10969304,0.025957972,0.06841924,0.00021472435,0.04916315
0.019595092,0.08507942,0.076023616,0.06265433,0.00018978963,0.117722146,0.00018978963,0.051811043,0.1813603,0.1263073,0.12043547,0.021034556,0.07715453,0.00018978963,0.06025284
0.028976401,0.082483746,0.06368666,0.08095952,0.00014328343,0.10325777,0.00014328343,0.054023713,0.19669457,0.1555105,0.089788966,0.024276583,0.068922244,0.00014328343,0.05098948
0.035970226,0.07257135,0.071371146,0.0768916,0.0002499934,0.09879413,0.0002499934,0.057567995,0.19265537,0.15811178,0.09505634,0.023797516,0.060606226,0.0002499934,0.055856265
0.01904458,0.08898236,0.063088655,0.069184765,0.00018097053,0.122890316,0.00018097053,0.04987355,0.21854466,0.11500688,0.10405443,0.02007646,0.077155255,0.00018097053,0.051555138
0.029180245,0.08435657,0.069605455,0.07285336,0.00017823082,0.10901929,0.00017823082,0.045977578,0.19930542,0.13838935,0.098393805,0.032222044,0.06575403,0.00017823082,0.05440819
0.024419354,0.087243445,0.05607683,0.066532664,0.0001742898,0.12341725,0.0001742898,0.046486165,0.22457883,0.12446132,0.10719826,0.018745545,0.06372993,0.0001742898,0.056587584
0.021116266,0.07738385,0.07336622,0.05891163,0.0001654353,0.11713725,0.0001654353,0.056396846,0.22862057,0.11786173,0.09620364,0.024075475,0.066795945,0.0001654353,0.06163434
0.017724706,0.08825721,0.069056734,0.06243697,0.00011455722,0.14360921,0.00011455722,0.059341416,0.20544803,0.11668565,0.083034724,0.021492416,0.07191442,0.00011455722,0.060654864
0.026491575,0.069277525,0.069528006,0.08311683,0.00024848685,0.08405162,0.00024848685,0.043709647,0.19808978,0.15368584,0.12448465,0.02382973,0.07852151,0.00024848685,0.044467878
0.017711965,0.09973734,0.065607086,0.05966973,0.00015231322,0.13547072,0.00015231322,0.061112948,0.20901719,0.104624376,0.09408875,0.021389637,0.0715599,0.00015231322,0.05955344
0.020865032,0.08146407,0.06895248,0.0590675,0.00015575033,0.14481798,0.00015575033,0.057757765,0.21298347,0.11538213,0.097050436,0.019710088,0.06801395,0.00015575033,0.05346779
0.02348156,0.081848025,0.069711216,0.061038263,0.00011703663,0.11393927,0.00011703663,0.051560994,0.22258565,0.12641522,0.097656086,0.023009388,0.0711352,0.00011703663,0.05726808
0.023386601,0.08894852,0.061360605,0.06417295,0.00016730164,0.11164549,0.00016730164,0.053962935,0.20380504,0.15646085,0.09408858,0.023180563,0.071348965,0.00016730164,0.04713693
0.025071781,0.08742138,0.06414925,0.06004588,0.00012918514,0.11108873,0.00012918514,0.05371064,0.2103657,0.159992,0.093600065,0.023685524,0.06491092,0.00012918514,0.04557051
0.019677242,0.092179276,0.07081732,0.07925566,0.00025313054,0.09676983,0.00025313054,0.052524887,0.20187147,0.11692238,0.11789116,0.017892024,0.072840534,0.00025313054,0.060598813
0.02056671,0.08053821,0.0720232,0.08068097,0.0001563672,0.097803704,0.0001563672,0.04706869,0.21310131,0.11713825,0.11339328,0.020008206,0.07716969,0.0001563672,0.06003869
0.03057673,0.08548127,0.07450976,0.074280955,0.00014545809,0.10625993,0.00014545809,0.052594103,0.2209852,0.1093434,0.09782079,0.022816269,0.07155435,0.00014545809,0.05334083
0.020342348,0.08979227,0.06869651,0.068073265,0.00023121889,0.117212676,0.00023121889,0.05337324,0.17336683,0.1744294,0.0924839,0.020727487,0.06536161,0.00023121889,0.05544691
0.026222264,0.08364812,0.06458429,0.0782631,0.00013097971,0.10749705,0.00013097971,0.048167042,0.23944993,0.10561334,0.10274966,0.021823972,0.06833602,0.00013097971,0.053252358
0.02383798,0.08002166,0.06554248,0.07674676,0.0001519666,0.106018834,0.0001519666,0.049298022,0.24369574,0.108132794,0.105158925,0.021207586,0.06909139,0.0001519666,0.050791964
0.020074654,0.09016404,0.054654498,0.06904006,0.00027285042,0.11655151,0.00027285042,0.05591926,0.18118507,0.14516778,0.1088152,0.025781509,0.0735369,0.00027285042,0.05829096
0.01950591,0.09098206,0.06665009,0.06705667,0.00018785104,0.1024642,0.00018785104,0.056713063,0.23591846,0.11439547,0.106872484,0.020190176,0.06947314,0.00018785104,0.04921468
0.019531447,0.09052585,0.07187901,0.073127545,0.00017437688,0.093970336,0.00017437688,0.050367605,0.2431914,0.11104133,0.10940252,0.021107832,0.06931509,0.00017437688,0.04601692
0.020432055,0.08673964,0.06972008,0.082025714,0.00020808901,0.093976684,0.00020808901,0.053528693,0.25049108,0.11366154,0.099284425,0.021298466,0.060015112,0.00020808901,0.0482022
0.024896307,0.07805695,0.06735558,0.055260498,0.00021649568,0.11987245,0.00021649568,0.04887971,0.18098576,0.15155208,0.108621694,0.025161754,0.082045004,0.00021649568,0.05666269
0.021701094,0.0803972,0.050594535,0.0754573,0.0001964855,0.113640144,0.0001964855,0.041910104,0.2367933,0.13976058,0.10514273,0.02157723,0.06055586,0.0001964855,0.05188049
0.025642263,0.08966307,0.08894062,0.06489432,0.00015933128,0.10436009,0.00015933128,0.05757132,0.17746936,0.11861642,0.10381589,0.026780693,0.07441819,0.00015933128,0.0673498
0.024329938,0.08745561,0.08558492,0.06560827,0.00016353148,0.107858755,0.00016353148,0.052837998,0.2006174,0.123062275,0.092026435,0.023830947,0.07383104,0.00016353148,0.062465806
0.020098489,0.07014168,0.055466004,0.06395931,0.00021914805,0.13604836,0.00021914805,0.05414749,0.21792772,0.13967349,0.10619487,0.02307204,0.0604659,0.00021914805,0.05214724
0.025831142,0.093224846,0.083505005,0.059510894,0.00011570315,0.10291347,0.00011570315,0.04957377,0.21051686,0.1277535,0.09102158,0.019292496,0.068281785,0.00011570315,0.06822751
0.020493848,0.07934479,0.07201073,0.062488135,0.00013788596,0.0964991,0.00013788596,0.043723304,0.23165046,0.12667789,0.10589302,0.02135927,0.07042699,0.00013788596,0.069018774
0.02891638,0.08437309,0.07071248,0.070141986,0.00026438074,0.10941597,0.00026438074,0.057893943,0.21132983,0.12888816,0.10895512,0.02269757,0.06252747,0.00026438074,0.043354817
0.020806849,0.08559965,0.06419849,0.07053479,0.00016267465,0.12354993,0.00016267465,0.050694786,0.23067923,0.12752645,0.089359865,0.022042826,0.06760472,0.00016267465,0.04691441
0.026929405,0.0813951,0.07417257,0.07220487,0.00020484785,0.09817346,0.00020484785,0.05288065,0.17836131,0.13063757,0.117522776,0.020835156,0.07912246,0.00020484785,0.06715016
0.019617893,0.08057793,0.058940906,0.06985293,0.00018519313,0.1235171,0.00018519313,0.048142686,0.2291292,0.13195537,0.09725366,0.023359032,0.06816092,0.00018519313,0.048936762
0.024973504,0.07681181,0.07385757,0.066098146,0.00014722558,0.1079269,0.00014722558,0.051874056,0.21190436,0.12765063,0.10984182,0.021524409,0.06888739,0.00014722558,0.058207735
0.023675911,0.07425496,0.0733172,0.066334985,0.00016583891,0.11243709,0.00016583891,0.05514269,0.21332665,0.1305121,0.11128822,0.02131632,0.0674112,0.00016583891,0.050485156
0.024250217,0.10145276,0.055377364,0.075595416,0.00019458435,0.10730734,0.00019458435,0.05753814,0.19394708,0.13900185,0.10289801,0.021534598,0.07114847,0.00019458435,0.049365018
0.024570115,0.07791986,0.0506283,0.06831224,0.00021037634,0.12522006,0.00021037634,0.054560117,0.22656983,0.108991355,0.10467711,0.020833468,0.08748877,0.00021037634,0.049597584
0.025987921,0.078528725,0.06870185,0.071733296,0.00021411676,0.11123311,0.00021411676,0.04352176,0.23094217,0.11745431,0.108023144,0.0177844,0.07534723,0.00021411676,0.050099786
0.024785034,0.08366669,0.06770233,0.07968502,0.0001959697,0.10636279,0.0001959697,0.04540392,0.20297743,0.13181452,0.11922621,0.017176783,0.07366167,0.0001959697,0.046949696
0.021867145,0.07930966,0.08110069,0.06373969,0.0001376314,0.117459364,0.0001376314,0.06125753,0.19154893,0.11925562,0.0975166,0.03129957,0.06847659,0.0001376314,0.06675571
0.02412049,0.09045318,0.057099845,0.071375035,0.00022805647,0.10003373,0.00022805647,0.042261966,0.21252935,0.14500229,0.118636526,0.017689833,0.075186044,0.00022805647,0.044927504
0.020666733,0.08546446,0.07946355,0.06564887,0.00015870102,0.11601892,0.00015870102,0.061171584,0.200243,0.11272516,0.09696492,0.026054872,0.078048095,0.00015870102,0.05705379
0.02877468,0.08520901,0.052098535,0.07771228,0.0002201012,0.0961891,0.0002201012,0.04099684,0.19873701,0.14965847,0.12448995,0.01926702,0.0703937,0.0002201012,0.0558131
0.022887759,0.07259186,0.08324028,0.06339123,0.00019697394,0.1167494,0.00019697394,0.051779985,0.20642923,0.12414385,0.10464537,0.027826322,0.0659447,0.00019697394,0.059779145
0.02293854,0.09019588,0.05628464,0.067348965,0.00013048796,0.109597996,0.00013048796,0.05166686,0.20775335,0.14133902,0.11150188,0.017858543,0.072698556,0.00013048796,0.05042429
0.028808152,0.100405864,0.05725098,0.07057398,0.00016774927,0.10883381,0.00016774927,0.051413164,0.1896853,0.14906843,0.10874117,0.020986231,0.065223366,0.00016774927,0.048506368
0.026328111,0.0859074,0.055043273,0.060681164,0.00017586634,0.10584163,0.00017586634,0.0588779,0.23309575,0.13797285,0.09249905,0.021110112,0.06851214,0.00017586634,0.053603046
0.022834953,0.08895872,0.07029161,0.077676594,0.00013898585,0.119693905,0.00013898585,0.04736355,0.17858937,0.12970363,0.11869344,0.022888567,0.067812055,0.00013898585,0.055076648
0.024656938,0.08289063,0.06323163,0.060926236,0.00020673677,0.106870465,0.00020673677,0.055891767,0.20316999,0.1369072,0.1060196,0.027867947,0.071937695,0.00020673677,0.059009705
0.020983454,0.08027531,0.06756002,0.07251514,0.00012223294,0.106724314,0.00012223294,0.05073391,0.2192705,0.11691367,0.115434825,0.021070436,0.07468161,0.00012223294,0.053470146
0.025353102,0.08509643,0.06448846,0.063003644,0.00026152903,0.111852534,0.00026152903,0.05507378,0.20869927,0.14019912,0.10350303,0.024849085,0.06545611,0.00026152903,0.051640887
0.024744887,0.089409634,0.060575612,0.057416487,0.00016090885,0.116510674,0.00016090885,0.06170351,0.20174317,0.12872651,0.104357846,0.021803487,0.07239542,0.00016090885,0.060130015
0.022488294,0.08222914,0.06439953,0.07384724,0.00023740194,0.10949875,0.00023740194,0.052552357,0.19844414,0.13527694,0.11071028,0.029364044,0.07273411,0.00023740194,0.047743004
0.024510877,0.08762454,0.07232109,0.07222363,0.00015390966,0.109339036,0.00015390966,0.049580105,0.19909725,0.14058495,0.0959009,0.015921706,0.07004325,0.00015390966,0.06239096
0.024914404,0.080117665,0.07308209,0.06639274,0.00017986153,0.116487354,0.00017986153,0.060666017,0.20148091,0.12895453,0.10582545,0.02444193,0.06926976,0.00017986153,0.047827568
0.02063752,0.09564895,0.062640205,0.06012387,0.00017434682,0.09036991,0.00017434682,0.04643366,0.20228495,0.14610563,0.115202986,0.02056984,0.082761414,0.00017434682,0.056697994
0.02272047,0.079723306,0.06524123,0.06705533,0.0001800675,0.1163309,0.0001800675,0.05543529,0.23088606,0.11400243,0.10146242,0.027181603,0.061838206,0.0001800675,0.057582453
0.022777256,0.08293021,0.06512579,0.080975704,0.00014098495,0.12068409,0.00014098495,0.043289565,0.17008749,0.13857251,0.1245129,0.02160731,0.07273169,0.00014098495,0.056282472
0.023027796,0.08366007,0.08341248,0.060429797,0.00017346819,0.10410308,0.00017346819,0.052537683,0.21216306,0.14873496,0.091524735,0.02283243,0.06468482,0.00017346819,0.052368693
0.026453642,0.07888623,0.060891144,0.07840361,0.00022538452,0.1141841,0.00022538452,0.049636543,0.19108684,0.12636806,0.11288863,0.02584065,0.080045715,0.00022538452,0.054638695
0.02319703,0.07553637,0.056629874,0.08382574,0.0002930159,0.10844345,0.0002930159,0.05640568,0.20427373,0.12020274,0.11699127,0.028470716,0.07542241,0.0002930159,0.049721934
0.02487861,0.09706948,0.057093807,0.07142087,0.00012947622,0.11248412,0.00012947622,0.03927288,0.19530033,0.13873275,0.117788345,0.020055197,0.066170074,0.00012947622,0.05934517
0.020866236,0.086037494,0.06651179,0.056956988,0.00016299222,0.11672181,0.00016299222,0.047804195,0.19322799,0.1396168,0.10093426,0.022843102,0.088634044,0.00016299222,0.05935635
0.020179072,0.08514435,0.07327417,0.05670752,0.00015988272,0.12105832,0.00015988272,0.04419413,0.18631953,0.14642946,0.102378726,0.021555906,0.08565064,0.00015988272,0.05662854
0.02556627,0.086605705,0.070844874,0.07566561,0.00024378474,0.10008212,0.00024378474,0.058922283,0.22527792,0.117257476,0.10692226,0.025480649,0.060277924,0.00024378474,0.04636561
0.022231258,0.08171044,0.07290366,0.06539641,0.00012786982,0.120846406,0.00012786982,0.056363698,0.2257788,0.118492335,0.09166312,0.022552626,0.07695093,0.00012786982,0.044726703
0.022696974,0.07600559,0.08148808,0.06531027,0.0001489093,0.11495876,0.0001489093,0.047824077,0.22651638,0.116903044,0.10556928,0.023861634,0.07100182,0.0001489093,0.04741735
0.025376838,0.08343596,0.06209114,0.07730777,0.00019996862,0.102041274,0.00019996862,0.052757163,0.18634443,0.14560592,0.111432336,0.02434018,0.06791361,0.00019996862,0.060753528
0.023571428,0.080089904,0.069333665,0.07349008,0.00016964687,0.13336147,0.00016964687,0.053041223,0.21149473,0.11874625,0.09179999,0.02297736,0.061212976,0.00016964687,0.06037199
0.02047319,0.091105305,0.06960006,0.06664075,0.00023816932,0.08510413,0.00023816932,0.050430514,0.21717516,0.14843485,0.11097453,0.021372812,0.06981142,0.00023816932,0.04816272
0.026615407,0.08382224,0.076788925,0.070803486,0.00018108253,0.11293381,0.00018108253,0.053153306,0.18145189,0.12795044,0.10047927,0.028414913,0.0719747,0.00018108253,0.0650683
0.026269417,0.074670084,0.063347705,0.06418053,0.00015792612,0.10857754,0.00015792612,0.050511714,0.21260947,0.14807409,0.11212868,0.018127438,0.06894586,0.00015792612,0.052083664
0.023560982,0.0699211,0.07274255,0.07104299,0.00017972369,0.12116566,0.00017972369,0.047720283,0.20272748,0.14040895,0.10336627,0.025464972,0.06675493,0.00017972369,0.054584667
0.021196438,0.08413129,0.056975093,0.06807827,0.00017575004,0.10609958,0.00017575004,0.055921283,0.20076713,0.14792286,0.11525106,0.021404251,0.068546794,0.00017575004,0.053178653
0.022901598,0.09430242,0.062810294,0.05750257,0.00025307722,0.09806662,0.00025307722,0.05606925,0.20969458,0.1315495,0.11415458,0.024672877,0.07501536,0.00025307722,0.052501023
0.023680566,0.08451051,0.07843365,0.07718161,0.00013928242,0.09447648,0.00013928242,0.047484003,0.20828919,0.1456878,0.100318745,0.025092933,0.06098766,0.00013928242,0.053439055
0.022587733,0.075237304,0.06935675,0.07400652,0.00018100571,0.107489854,0.00018100571,0.055464495,0.19539708,0.14059086,0.107702754,0.020776939,0.07734652,0.00018100571,0.05350014
0.022345494,0.089561366,0.062121574,0.060285762,0.0002102489,0.10809886,0.0002102489,0.055582933,0.23878548,0.11174242,0.09356728,0.027081762,0.07228554,0.0002102489,0.05791075
0.023997454,0.09225929,0.06450322,0.06519389,0.00022154585,0.10113889,0.00022154585,0.05707326,0.22779582,0.113454245,0.095446296,0.0291761,0.07287467,0.00022154585,0.056422148
0.025366006,0.08894228,0.067159995,0.06926382,0.00022160966,0.1152899,0.00022160966,0.060820993,0.2160028,0.10843938,0.094340645,0.029442923,0.06774945,0.00022160966,0.056516975
0.020533083,0.08866156,0.06867171,0.07421256,0.00022828644,0.11195594,0.00022828644,0.041466955,0.1860045,0.14778209,0.11457186,0.020354515,0.073379196,0.00022828644,0.05172117
0.024675881,0.07931789,0.07313211,0.06536423,0.00017319797,0.10103135,0.00017319797,0.06484829,0.25407657,0.10760139,0.091264516,0.022957178,0.06047173,0.00017319797,0.054739334
0.025246365,0.096977524,0.052056268,0.06792955,0.00016407121,0.11131204,0.00016407121,0.04060808,0.16527316,0.17663063,0.11629947,0.023420272,0.074704506,0.00016407121,0.04904993
0.022649601,0.064235635,0.078440614,0.06314026,0.00014476606,0.11329115,0.00014476606,0.054844514,0.26192495,0.107939646,0.091536015,0.019661922,0.06524487,0.00014476606,0.056656502
0.028254163,0.08458082,0.06427351,0.069874205,0.00015957629,0.116740055,0.00015957629,0.04515915,0.16931666,0.17110585,0.10557891,0.022186013,0.06946715,0.00015957629,0.05298485
0.028126998,0.08376477,0.06713823,0.0721627,0.00031806974,0.10407953,0.00031806974,0.05091689,0.18250118,0.1415622,0.10291993,0.030406168,0.076492965,0.00031806974,0.058974236
0.027807228,0.07786667,0.06930292,0.07345762,0.00024119782,0.10386491,0.00024119782,0.051206656,0.19190757,0.14089331,0.09976097,0.02718771,0.0750811,0.00024119782,0.060939725
0.022905186,0.07992412,0.06739163,0.06104949,0.0002501156,0.10664554,0.0002501156,0.058492858,0.20757511,0.14618558,0.09265483,0.024435656,0.06343817,0.0002501156,0.06855152
0.023312535,0.073390275,0.07105798,0.07216209,0.00027724967,0.103931226,0.00027724967,0.059837595,0.20195375,0.13856894,0.10972934,0.023563534,0.064688526,0.00027724967,0.056972403
0.026034547,0.07964069,0.06583251,0.07730293,0.0002864664,0.100894205,0.0002864664,0.05515997,0.1748148,0.1482434,0.11047063,0.024335833,0.0781318,0.0002864664,0.058279257
0.02170697,0.08576436,0.060908463,0.056828093,0.00015695706,0.10046337,0.00015695706,0.05537407,0.20656484,0.15610775,0.107459635,0.022836749,0.06679943,0.00015695706,0.058715396
0.020115802,0.09868077,0.06250603,0.062520176,0.00024116166,0.11159041,0.00024116166,0.05265945,0.1975421,0.12569085,0.09980807,0.022544697,0.08637717,0.00024116166,0.05924101
0.026330197,0.07281453,0.061781727,0.07103383,0.00015818894,0.12549646,0.00015818894,0.05120998,0.20348138,0.13136722,0.115846954,0.024478322,0.057185158,0.00015818894,0.058499664
0.025796358,0.09318522,0.07594969,0.058378145,0.00013013458,0.1053015,0.00013013458,0.053312093,0.221966,0.13269162,0.08969499,0.022892077,0.06257935,0.00013013458,0.057862625
0.027936326,0.0945765,0.068660684,0.05827349,0.0001873474,0.12694167,0.0001873474,0.057697844,0.17869858,0.13241039,0.104514994,0.019866992,0.064706184,0.0001873474,0.06515433
0.02590898,0.087465435,0.0664256,0.06600842,0.00018523044,0.11414756,0.00018523044,0.05043386,0.21773903,0.1346107,0.093958706,0.018283507,0.06907905,0.00018523044,0.055383537
0.02385062,0.09081464,0.069551155,0.06602633,0.0001947941,0.10979531,0.0001947941,0.056127414,0.22271736,0.124064095,0.09788607,0.01746352,0.06943789,0.0001947941,0.051681172
0.022609847,0.0848471,0.06804654,0.07191937,0.00018955937,0.10840584,0.00018955937,0.04445158,0.178723,0.13660854,0.12620744,0.02893592,0.07173028,0.00018955937,0.05694577
0.024121448,0.0877035,0.07941151,0.078186974,0.00022362254,0.11052633,0.00022362254,0.051225245,0.16264142,0.13181514,0.115604356,0.02558281,0.07198967,0.00022362254,0.060520742
0.02409338,0.080337085,0.06890745,0.07507813,0.00022328597,0.12405082,0.00022328597,0.05033351,0.16451633,0.12561199,0.1159608,0.024618583,0.08346968,0.00022328597,0.062352397
0.023317369,0.104041405,0.06740047,0.061023407,0.00019765511,0.09373194,0.00019765511,0.048888817,0.23318245,0.12269289,0.10395697,0.020727517,0.06377621,0.00019765511,0.056667555
0.018589333,0.06028858,0.07764886,0.07083148,0.00015647014,0.13616903,0.00015647014,0.050338257,0.1839209,0.12765256,0.11029779,0.027465569,0.07948219,0.00015647014,0.056846075
0.026652077,0.08161938,0.06032021,0.06930568,0.00021705432,0.12283625,0.00021705432,0.057009418,0.17609124,0.14347884,0.096737094,0.021830415,0.08908657,0.00021705432,0.054381672
0.023032699,0.07998155,0.06521048,0.06092999,0.00012792966,0.11503222,0.00012792966,0.046029955,0.19805405,0.12588535,0.12611803,0.032560896,0.062460497,0.00012792966,0.06432051
0.025982812,0.07215286,0.06364125,0.0656789,0.00018341151,0.097512074,0.00018341151,0.059196953,0.26615596,0.112663664,0.09616707,0.015357576,0.0738581,0.00018341151,0.051082544
