date,Alternativet,Dansk_Folkeparti,Det_Konservative_Folkeparti,Enhedslisten,Klaus_Riskær_Pedersen,Kristendemokraterne,Liberal_Alliance,Nye_Borgerlige,Radikale_Venstre,Socialdemokratiet,Socialistisk_Folkeparti,Stram_Kurs,Veganerpartiet,Venstre,other
2019-08-04,2.4750401384788336,9.343065263831582,7.479388089724871,7.298830435998579,0.10950189061051319,1.4392911220102889,2.18275910580582,3.1038427959594026,8.535483741090623,25.73357311732645,7.773510221242678,1.5916527178987445,-0.10018147201777439,22.735392137565924,0.08181824551492539
2019-08-05,2.4790866473942694,9.339992562617272,7.470416306657533,7.290180184078378,0.09816496517943364,1.410105241374464,2.1944481978895407,3.1051508787793383,8.5439385116718,25.766248885751633,7.791919604399694,1.5656508183182734,-0.10918603156548087,22.722251815930104,0.11285060107387296
2019-08-06,2.4919195171780557,9.326107941186194,7.448660995858551,7.319163128688472,0.11449176948197987,1.4175573082517456,2.183700462973412,3.089583066187115,8.534325829197536,25.777590139027456,7.82125350846446,1.5643677963490108,-0.09961012024076425,22.719299299260914,0.09863853798236619
2019-08-07,2.4610307530605717,9.352747617946873,7.435742468197247,7.346560807329741,0.11637986383509755,1.4138363910276126,2.1553122558472255,3.06465524531057,8.55009325118142,25.80611953400163,7.839606184049451,1.5418881518979768,-0.10719771420168214,22.700142671718805,0.10704088348002529
2019-08-08,2.4546626550826405,9.355962225194034,7.447057807779987,7.359100936414231,0.10943823524724834,1.401031307060251,2.1753900235198267,3.051858499808714,8.539283082256926,25.856268367644123,7.846462267978149,1.5222920956003412,-0.10522948943607957,22.67420065598497,0.11678923310818959
2019-08-09,2.4825762569243373,9.363125819578412,7.436992519555368,7.376066802635144,0.10927784649175137,1.4206115094110023,2.206412920245732,3.0218046061817705,8.53096535907501,25.88776578218254,7.880104649356646,1.5374440577849178,-0.10909721927591776,22.662558170489493,0.12462589575153786
2019-08-10,2.4823577891751425,9.33605801215619,7.426126613065611,7.383615131401,0.11745980618342301,1.4276205054395705,2.168992251132031,3.0238603014289835,8.54513614883072,25.89489182341499,7.88438590688395,1.5185309630528723,-0.1013227693994017,22.646599819831145,0.11887645845043437
2019-08-11,2.472059494486037,9.325761265416547,7.4350772500343965,7.388545385325867,0.13147516107469998,1.4173858606694945,2.168657479455452,3.015094979295044,8.570657028042442,25.92095104064294,7.888792940654599,1.515690408346124,-0.1036820104965426,22.615400701249538,0.10966263840685202
2019-08-12,2.4862289643116076,9.32135630476913,7.432292171368069,7.388405588829998,0.15181084908841996,1.4460379780192358,2.184159985802316,2.977494772740795,8.574770117551468,25.920195664209785,7.886649481678716,1.5147957700016548,-0.08088243417633861,22.601084452438467,0.09824312935326489
2019-08-13,2.491711733999891,9.330832267334847,7.4413240507229865,7.369270617231965,0.13872045774367478,1.4322784542806164,2.1859188864187185,2.9814220403800697,8.593000765375688,25.90015841280524,7.9027697822180665,1.5102237076028384,-0.10044000483728396,22.576810268278155,0.088265223534694
